longitude,HumanDistance,EleID,Hour,Year,LC_60.0,LC_90.0,LC_30.0,RoadDistance,TimeOfDay,LandCover2,NDVI_normalized,WaterDistance,Month,latitude,Datetime_standard,LC_80.0,Date_parsed,Elevation,LC_50.0,DayOfWeek,Day,LC_40.0,ElephantPresent,LC_20.0,LC_10.0,Name,Season,Protected
80.14348133285651,417.9268672,0,0,2009.0,1,0,0,1115.048663,Night,60.0,0.6874,1011.359446,12.0,5.237948599763939,2009-12-05 00:00:00,0,2009-12-05,10.0,0,5.0,5.0,0,0,0,0,Negative,Dry,0
80.83427327,2286.408997,621999,4,,0,0,0,1857.664983,Night,10.0,0.877,303.3775597,,8.044263947,,0,,148.0,0,,,0,1,0,1,Mihiri,,1
80.95036841743595,417.9268672,0,20,2009.0,1,0,0,1115.048663,Evening,60.0,0.6874,1011.359446,11.0,5.353237596517305,2009-11-02 20:00:00,0,2009-11-02,10.0,0,0.0,2.0,0,0,0,0,Negative,Inter-Monsoon-2,0
80.56321585,3318.162049,621991,16,2009.0,0,0,0,1685.092284,Afternoon,10.0,0.3539,2423.432582,12.0,7.98898838,2009-12-07 16:00:00,0,2009-12-07 00:00:00,135.0,0,0.0,7.0,0,1,0,1,Kala,Dry,1
80.80929588,1234.849339,621991,16,2009.0,0,0,1,485.5111639,Afternoon,30.0,0.7738,3044.703789,12.0,8.106232689,2009-12-05 16:00:00,0,2009-12-05 00:00:00,132.0,0,5.0,5.0,0,1,0,0,Samudra,Dry,1
81.62485799,1480.868724,621513,16,,0,0,1,601.5966085,Afternoon,30.0,0.839,2149.188441,,7.32294951,,0,,44.0,0,,,0,1,0,0,Sugala,,0
81.08876045,3192.383756,621992,20,,0,0,0,1891.750053,Evening,10.0,0.7465,2471.772107,,6.38292431,,0,,62.0,0,,,0,1,0,1,Sakunthala,,1
80.80319816,1841.052361,621990,8,2010.0,0,0,0,2416.272704,Early Morning,10.0,0.8678,4151.757695,4.0,8.083661367,2010-04-03 08:00:00,0,2010-04-03 00:00:00,170.0,0,5.0,3.0,0,1,0,1,Samudra,Inter-Monsoon,1
80.30744072,584.4155067,621994,0,2010.0,0,0,0,1203.116039,Night,10.0,0.8115,1187.72942,2.0,7.985301564,2010-02-04 00:00:00,0,2010-02-04 00:00:00,89.0,0,3.0,4.0,0,1,0,1,Madara,Dry,0
84.42334984582952,401727.8367,0,12,2010.0,0,0,0,401433.7911,Midday,10.0,-0.2,399051.0405,9.0,5.881959986106175,2010-09-08 12:00:00,0,2010-09-08,84.0,0,2.0,8.0,0,0,0,1,Negative,Inter-Monsoon-2,0
81.18060015,4904.384868,621995,0,,0,0,1,804.146408,Night,30.0,0.3139,11603.06309,,8.102890468,,0,,29.0,0,,,0,1,0,0,Soma,,1
80.21817812,1372.116242,622000,20,,0,0,0,2585.189296,Evening,10.0,0.8702,741.1278509,,7.9748315,,0,,68.0,0,,,0,1,0,1,Kumari,,0
80.6660488102786,648.8824737,0,8,2009.0,0,0,0,562.8467021,Early Morning,80.0,0.4918,69.67786586,11.0,7.831508549094448,2009-11-08 08:00:00,1,2009-11-08,219.0,0,6.0,8.0,0,0,0,0,Negative,Inter-Monsoon-2,0
84.30885616851305,351.455844,0,12,2010.0,0,0,0,1070.236594,Midday,40.0,0.7758,1675.122865,5.0,7.701973626824168,2010-05-07 12:00:00,0,2010-05-07,10.0,0,4.0,7.0,1,0,0,0,Negative,Inter-Monsoon,0
82.37745476957448,1449.497527,0,12,2010.0,0,0,0,480.4430664,Midday,10.0,0.8402,5503.669844,4.0,6.860348237042475,2010-04-08 12:00:00,0,2010-04-08,16.0,0,3.0,8.0,0,0,0,1,Negative,Inter-Monsoon,1
81.20445717,7958.852941,621996,4,2010.0,0,0,1,5871.733737,Night,30.0,0.7509,1766.952274,3.0,6.560936782,2010-03-12 04:00:00,0,2010-03-12 00:00:00,100.0,0,4.0,12.0,0,1,0,0,Ekes,Inter-Monsoon,0
82.5244777637655,318.8917127,0,20,2010.0,0,0,0,283.3800832,Evening,10.0,0.829,51.41555241,3.0,4.750216218745783,2010-03-12 20:00:00,0,2010-03-12,15.0,0,4.0,12.0,0,0,0,1,Negative,Inter-Monsoon,1
80.53703601,1041.585143,621991,8,2010.0,0,0,0,1442.395848,Early Morning,10.0,0.2676,2018.479065,3.0,7.958006953,2010-03-11 08:00:00,0,2010-03-11 00:00:00,143.0,0,3.0,11.0,0,1,0,1,Kala,Inter-Monsoon,0
80.9428446,3087.194477,621990,8,,0,0,0,2796.589148,Early Morning,10.0,0.8707,1119.011488,,7.900333285,,0,,68.0,0,,,0,1,0,1,Samudra,,1
83.50673062061023,2754.937194,0,12,2009.0,0,0,0,143.5193619,Midday,40.0,0.7429,5609.338295,11.0,7.847803757505281,2009-11-11 12:00:00,0,2009-11-11,9.0,0,2.0,11.0,1,0,0,0,Negative,Inter-Monsoon-2,0
80.1060648752286,417.9268672,0,16,2010.0,1,0,0,1115.048663,Afternoon,60.0,0.6874,1011.359446,4.0,5.142034707370729,2010-04-10 16:00:00,0,2010-04-10,10.0,0,5.0,10.0,0,0,0,0,Negative,Inter-Monsoon,0
81.18531521,2415.389807,621992,16,2010.0,0,0,0,3807.616424,Afternoon,10.0,0.8792,1998.683093,9.0,6.281473057,2010-09-12 16:00:00,0,2010-09-12 00:00:00,38.0,0,6.0,12.0,0,1,0,1,Sakunthala,Inter-Monsoon-2,0
80.77083724,4244.031748,621998,20,2010.0,0,0,0,989.6759963,Evening,10.0,0.8639,1894.858576,4.0,8.074653332,2010-04-06 20:00:00,0,2010-04-06 00:00:00,153.0,0,1.0,6.0,0,1,0,1,Hurululiya,Inter-Monsoon,1
83.32592618240558,1449.497527,0,16,2009.0,0,0,0,480.4430664,Afternoon,10.0,0.8402,5503.669844,11.0,6.376606002806659,2009-11-08 16:00:00,0,2009-11-08,16.0,0,6.0,8.0,0,0,0,1,Negative,Inter-Monsoon-2,1
80.32340255,690.4744827,621994,8,2010.0,0,0,0,854.2277029,Early Morning,10.0,0.8245,145.1251211,5.0,7.923505652,2010-05-02 08:00:00,0,2010-05-02 00:00:00,114.0,0,6.0,2.0,0,1,0,1,Madara,Inter-Monsoon,0
81.12548306419373,417.9268672,0,20,2009.0,1,0,0,1115.048663,Evening,60.0,0.6874,1011.359446,10.0,4.543769717421164,2009-10-10 20:00:00,0,2009-10-10,10.0,0,5.0,10.0,0,0,0,0,Negative,Inter-Monsoon-2,0
81.18445513,5971.314009,621996,12,,0,0,0,4245.206712,Midday,10.0,0.6698,881.3320987,,6.579136203,,0,,112.0,0,,,0,1,0,1,Ekes,,0
81.16102689,3869.02451,621992,0,,0,0,0,597.1904252,Night,10.0,0.7906,638.8204908,,6.293919603,,0,,40.0,0,,,0,1,0,1,Sakunthala,,0
81.42408615847485,2648.229121,0,12,2010.0,0,0,1,3697.092514,Midday,30.0,0.8992,14925.6064,3.0,7.059657555364064,2010-03-05 12:00:00,0,2010-03-05,71.0,0,4.0,5.0,0,0,0,0,Negative,Inter-Monsoon,1
82.08985491542614,1449.497527,0,20,2010.0,0,0,0,480.4430664,Evening,10.0,0.8402,5503.669844,1.0,6.352423853218815,2010-01-03 20:00:00,0,2010-01-03,16.0,0,6.0,3.0,0,0,0,1,Negative,Dry,1
82.16979304704584,318.8917127,0,0,2009.0,0,0,0,283.3800832,Night,10.0,0.829,51.41555241,9.0,5.61980544020355,2009-09-11 00:00:00,0,2009-09-11,15.0,0,4.0,11.0,0,0,0,1,Negative,Inter-Monsoon-2,1
80.77564964,4192.721798,621998,4,,0,0,0,496.8001278,Night,10.0,0.7193,1601.11976,,8.070874998,,0,,165.0,0,,,0,1,0,1,Hurululiya,,1
82.93571777954048,351.455844,0,4,2010.0,0,0,0,1070.236594,Night,40.0,0.7758,1675.122865,2.0,7.164274510739672,2010-02-08 04:00:00,0,2010-02-08,10.0,0,0.0,8.0,1,0,0,0,Negative,Dry,0
81.0802636,928.3227616,621992,20,2010.0,0,0,1,2108.814509,Evening,30.0,0.7886,719.4240005,2.0,6.402329758,2010-02-05 20:00:00,0,2010-02-05 00:00:00,79.0,0,4.0,5.0,0,1,0,0,Sakunthala,Dry,1
81.7917964,3148.039235,621513,8,,0,0,0,401.0306986,Early Morning,40.0,0.6399,9337.258525,,7.286552072,,0,,10.0,0,,,1,1,0,0,Sugala,,0
81.86049886508022,1449.497527,0,16,2009.0,0,0,0,480.4430664,Afternoon,10.0,0.8402,5503.669844,10.0,6.7509751808820635,2009-10-10 16:00:00,0,2009-10-10,16.0,0,5.0,10.0,0,0,0,1,Negative,Inter-Monsoon-2,1
81.17879379,5225.436051,621996,12,,0,0,0,5247.64979,Midday,40.0,0.7526,838.8872175,,6.583000934,,0,,116.0,0,,,1,1,0,0,Ekes,,0
82.27516770390112,318.8917127,0,12,2010.0,0,0,0,283.3800832,Midday,10.0,0.829,51.41555241,4.0,5.3711852099952075,2010-04-07 12:00:00,0,2010-04-07,15.0,0,2.0,7.0,0,0,0,1,Negative,Inter-Monsoon,1
81.46674530809183,4000.443977,0,20,2010.0,0,0,0,1861.632207,Evening,10.0,0.8186,16560.34486,5.0,7.272488439870741,2010-05-03 20:00:00,0,2010-05-03,64.0,0,0.0,3.0,0,0,0,1,Negative,Inter-Monsoon,1
81.27002354131344,1430.1958,0,20,2010.0,0,0,0,2124.925616,Evening,10.0,0.8646,888.4359874,3.0,6.3132741426451435,2010-03-01 20:00:00,0,2010-03-01,37.0,0,0.0,1.0,0,0,0,1,Negative,Inter-Monsoon,0
81.19244311,3779.412243,621995,0,,0,0,0,1106.678554,Night,10.0,0.6648,4146.029034,,8.098344231,,0,,28.0,0,,,0,1,0,1,Soma,,1
82.1043142221045,2754.937194,0,12,2010.0,0,0,0,143.5193619,Midday,40.0,0.7429,5609.338295,5.0,7.466510433435539,2010-05-11 12:00:00,0,2010-05-11,9.0,0,1.0,11.0,1,0,0,0,Negative,Inter-Monsoon,0
80.81701864,2196.056549,621990,4,,0,0,0,2192.036051,Night,10.0,0.8804,4012.07206,,8.089673979,,0,,163.0,0,,,0,1,0,1,Samudra,,1
84.37428096055812,401727.8367,0,12,2010.0,0,0,0,401433.7911,Midday,10.0,-0.2,399051.0405,5.0,5.0204774290543925,2010-05-02 12:00:00,0,2010-05-02,84.0,0,6.0,2.0,0,0,0,1,Negative,Inter-Monsoon,0
81.2244925285352,417.9268672,0,8,2010.0,1,0,0,1115.048663,Early Morning,60.0,0.6874,1011.359446,9.0,5.63353343662568,2010-09-03 08:00:00,0,2010-09-03,10.0,0,4.0,3.0,0,0,0,0,Negative,Inter-Monsoon-2,0
81.11536229,3231.580464,621512,8,,0,0,0,2064.603422,Early Morning,10.0,0.8502,1400.036647,,6.214867745,,0,,32.0,0,,,0,1,0,1,Wanamali,,0
80.29997558,690.3753425,621994,16,2010.0,0,0,1,1097.213524,Afternoon,30.0,0.8387,346.5461605,1.0,7.994569073,2010-01-01 16:00:00,0,2010-01-01 00:00:00,90.0,0,4.0,1.0,0,1,0,0,Madara,Dry,0
84.31958366718665,401727.8367,0,20,2010.0,0,0,0,401433.7911,Evening,10.0,-0.2,399051.0405,9.0,5.2373870627504875,2010-09-10 20:00:00,0,2010-09-10,84.0,0,4.0,10.0,0,0,0,1,Negative,Inter-Monsoon-2,0
80.07252028,653.3898928,621993,20,,0,0,0,6034.499895,Evening,10.0,0.87,516.9533453,,7.865735408,,0,,72.0,0,,,0,1,0,1,Wira,,0
84.27617207147864,401510.5496,0,0,2010.0,0,0,0,401204.4907,Night,10.0,-0.2,398831.7056,9.0,4.264522075978246,2010-09-04 00:00:00,0,2010-09-04,84.0,0,5.0,4.0,0,0,0,1,Negative,Inter-Monsoon-2,0
81.68356109,2129.780349,621514,8,,0,0,0,3400.416258,Early Morning,10.0,0.8631,3280.078173,,7.356593773,,0,,44.0,0,,,0,1,0,1,Udani,,0
80.15434426299922,417.9268672,0,20,2009.0,1,0,0,1115.048663,Evening,60.0,0.6874,1011.359446,3.0,4.268809249645333,2009-03-07 20:00:00,0,2009-03-07,10.0,0,5.0,7.0,0,0,0,0,Negative,Inter-Monsoon,0
81.71583361,2262.185858,621513,12,,0,0,1,1231.774549,Midday,30.0,0.8137,498.48862,,7.322687418,,0,,8.0,0,,,0,1,0,0,Sugala,,0
83.60789734191782,1449.497527,0,20,2009.0,0,0,0,480.4430664,Evening,10.0,0.8402,5503.669844,12.0,6.218220264244184,2009-12-04 20:00:00,0,2009-12-04,16.0,0,4.0,4.0,0,0,0,1,Negative,Dry,1
82.20033301762331,2754.937194,0,4,2010.0,0,0,0,143.5193619,Night,40.0,0.7429,5609.338295,5.0,7.703784811386091,2010-05-07 04:00:00,0,2010-05-07,9.0,0,4.0,7.0,1,0,0,0,Negative,Inter-Monsoon,0
81.09571275,1919.522877,621512,8,2009.0,0,0,0,1403.026119,Early Morning,10.0,0.7581,1889.094204,12.0,6.22783492,2009-12-05 08:00:00,0,2009-12-05 00:00:00,39.0,0,5.0,5.0,0,1,0,1,Wanamali,Dry,0
84.06659371022612,351.455844,0,8,2010.0,0,0,0,1070.236594,Early Morning,40.0,0.7758,1675.122865,2.0,7.509199487389522,2010-02-05 08:00:00,0,2010-02-05,10.0,0,4.0,5.0,1,0,0,0,Negative,Dry,0
80.30074226,242.5660801,621994,16,,0,0,0,364.6977999,Afternoon,10.0,0.8382,255.4665828,,7.981265312,,0,,87.0,0,,,0,1,0,1,Madara,,0
81.18480432,4813.941319,621995,0,,0,0,1,1062.905727,Night,30.0,0.48,12182.8671,,8.106497724,,0,,8.0,0,,,0,1,0,0,Soma,,1
82.39624839357721,2754.937194,0,16,2010.0,0,0,0,143.5193619,Afternoon,40.0,0.7429,5609.338295,5.0,7.759522911722927,2010-05-02 16:00:00,0,2010-05-02,9.0,0,6.0,2.0,1,0,0,0,Negative,Inter-Monsoon,0
84.32718467612956,401727.8367,0,16,2010.0,0,0,0,401433.7911,Afternoon,10.0,-0.2,399051.0405,2.0,5.876270306836151,2010-02-02 16:00:00,0,2010-02-02,84.0,0,1.0,2.0,0,0,0,1,Negative,Dry,0
80.70426460189869,417.9268672,0,16,2009.0,1,0,0,1115.048663,Afternoon,60.0,0.6874,1011.359446,12.0,5.8145869382214785,2009-12-04 16:00:00,0,2009-12-04,10.0,0,4.0,4.0,0,0,0,0,Negative,Dry,0
84.44077494390297,401727.8367,0,4,2010.0,0,0,0,401433.7911,Night,10.0,-0.2,399051.0405,2.0,4.645908320639328,2010-02-06 04:00:00,0,2010-02-06,84.0,0,5.0,6.0,0,0,0,1,Negative,Dry,0
80.82106433985226,700.479064,0,16,2009.0,0,0,0,1551.233711,Afternoon,10.0,0.7697,3485.54485,12.0,7.249980985522942,2009-12-09 16:00:00,0,2009-12-09,198.0,0,2.0,9.0,0,0,0,1,Negative,Dry,0
82.85649887235694,1449.497527,0,20,2010.0,0,0,0,480.4430664,Evening,10.0,0.8402,5503.669844,3.0,6.075526689233021,2010-03-04 20:00:00,0,2010-03-04,16.0,0,3.0,4.0,0,0,0,1,Negative,Inter-Monsoon,1
80.33653726,518.8177823,621994,16,,0,0,0,109.5127077,Afternoon,10.0,0.8103,423.05785,,7.992341011,,0,,103.0,0,,,0,1,0,1,Madara,,0
81.17081479,4501.734881,621996,4,2009.0,0,0,0,5570.855805,Night,10.0,0.7208,754.8745119,5.0,6.58162872,2009-05-03 04:00:00,0,2009-05-03 00:00:00,130.0,0,6.0,3.0,0,1,0,1,Ekes,Inter-Monsoon,0
81.58425389424231,961.332115,0,20,2010.0,0,0,0,238.4170497,Evening,10.0,0.7716,660.8787428,3.0,5.045028338656378,2010-03-10 20:00:00,0,2010-03-10,15.0,0,2.0,10.0,0,0,0,1,Negative,Inter-Monsoon,1
80.30306475,347.9355469,621994,8,2009.0,0,0,0,856.3516439,Early Morning,10.0,0.7727,922.6233451,11.0,7.949250207,2009-11-10 08:00:00,0,2009-11-10 00:00:00,97.0,0,1.0,10.0,0,1,0,1,Madara,Inter-Monsoon-2,0
81.71163239,2425.698271,621514,8,,0,0,0,411.7790468,Early Morning,10.0,0.8089,1281.604831,,7.329894023,,0,,26.0,0,,,0,1,0,1,Udani,,0
80.79581301,650.7799805,621998,20,2010.0,0,0,0,108.7635337,Evening,10.0,0.8607,3126.448876,1.0,8.095851024,2010-01-06 20:00:00,0,2010-01-06 00:00:00,165.0,0,2.0,6.0,0,1,0,1,Hurululiya,Dry,1
82.6847510562034,1449.497527,0,12,2010.0,0,0,0,480.4430664,Midday,10.0,0.8402,5503.669844,4.0,5.975161748976294,2010-04-03 12:00:00,0,2010-04-03,16.0,0,5.0,3.0,0,0,0,1,Negative,Inter-Monsoon,1
80.7303546336264,1314.614974,0,0,2009.0,0,0,1,894.8593567,Night,30.0,0.8393,750.2988052,12.0,6.026983191431897,2009-12-09 00:00:00,0,2009-12-09,12.0,0,2.0,9.0,0,0,0,0,Negative,Dry,0
82.91603799445478,1449.497527,0,4,2010.0,0,0,0,480.4430664,Night,10.0,0.8402,5503.669844,5.0,6.010980444748512,2010-05-07 04:00:00,0,2010-05-07,16.0,0,4.0,7.0,0,0,0,1,Negative,Inter-Monsoon,1
82.35429859443435,2754.937194,0,4,2010.0,0,0,0,143.5193619,Night,40.0,0.7429,5609.338295,5.0,8.106045806840077,2010-05-03 04:00:00,0,2010-05-03,9.0,0,0.0,3.0,1,0,0,0,Negative,Inter-Monsoon,0
80.09019959,1075.416307,622000,12,,0,0,0,5726.751197,Midday,10.0,0.7678,854.359966,,7.856901429,,0,,85.0,0,,,0,1,0,1,Kumari,,0
80.35687818,491.3073835,621994,0,,0,0,0,153.2759082,Night,40.0,0.7416,6457.704428,,8.028562195,,0,,80.0,0,,,1,1,0,0,Madara,,0
81.4114990908375,1848.979999,0,12,2009.0,0,0,0,3404.336118,Midday,10.0,0.8707,6113.527868,2.0,7.968152316324492,2009-02-10 12:00:00,0,2009-02-10,33.0,0,1.0,10.0,0,0,0,1,Negative,Dry,0
81.07743113,2484.034271,621992,16,,0,0,0,718.7950563,Afternoon,10.0,0.8299,2190.888168,,6.388507632,,0,,83.0,0,,,0,1,0,1,Sakunthala,,1
80.68047260399982,417.9268672,0,8,2010.0,1,0,0,1115.048663,Early Morning,60.0,0.6874,1011.359446,9.0,4.58449984366777,2010-09-10 08:00:00,0,2010-09-10,10.0,0,4.0,10.0,0,0,0,0,Negative,Inter-Monsoon-2,0
81.16660262,3636.282239,621996,12,2009.0,0,0,1,4723.446381,Midday,30.0,0.7304,14317.71032,6.0,6.591327541,2009-06-06 12:00:00,0,2009-06-06 00:00:00,128.0,0,5.0,6.0,0,1,0,0,Ekes,Southwest-Monsoon,0
81.72716966,3836.363448,621514,0,2009.0,0,0,1,1043.258049,Night,30.0,0.6662,519.0550132,11.0,7.273852642,2009-11-04 00:00:00,0,2009-11-04 00:00:00,10.0,0,2.0,4.0,0,1,0,0,Udani,Inter-Monsoon-2,0
83.0655703893367,401510.5496,0,12,2010.0,0,0,0,401204.4907,Midday,10.0,-0.2,398831.7056,9.0,4.674679240656104,2010-09-09 12:00:00,0,2010-09-09,84.0,0,3.0,9.0,0,0,0,1,Negative,Inter-Monsoon-2,0
80.78122718280291,700.479064,0,8,2009.0,0,0,0,1551.233711,Early Morning,10.0,0.7697,3485.54485,11.0,7.3955158528626,2009-11-02 08:00:00,0,2009-11-02,198.0,0,0.0,2.0,0,0,0,1,Negative,Inter-Monsoon-2,0
81.71720889,3112.85467,621514,16,,0,0,1,228.0605083,Afternoon,30.0,0.7928,1368.079275,,7.310239103,,0,,19.0,0,,,0,1,0,0,Udani,,0
83.44638024421556,1449.497527,0,16,2010.0,0,0,0,480.4430664,Afternoon,10.0,0.8402,5503.669844,1.0,6.395847520601187,2010-01-12 16:00:00,0,2010-01-12,16.0,0,1.0,12.0,0,0,0,1,Negative,Dry,1
81.04721177,2701.606157,621992,16,2010.0,0,0,0,2997.058862,Afternoon,10.0,0.7853,18034.2121,5.0,6.396571441,2010-05-09 16:00:00,0,2010-05-09 00:00:00,79.0,0,6.0,9.0,0,1,0,1,Sakunthala,Inter-Monsoon,1
82.8684171930062,1449.497527,0,20,2010.0,0,0,0,480.4430664,Evening,10.0,0.8402,5503.669844,4.0,5.843265715180382,2010-04-02 20:00:00,0,2010-04-02,16.0,0,4.0,2.0,0,0,0,1,Negative,Inter-Monsoon,1
80.30160312,672.0701053,621994,4,,0,0,0,818.158755,Night,10.0,0.8387,328.6718516,,7.992600037,,0,,99.0,0,,,0,1,0,1,Madara,,0
81.14763904,3890.703455,621992,8,2009.0,0,0,1,2680.305761,Early Morning,30.0,0.8881,1249.607774,12.0,6.299758352,2009-12-03 08:00:00,0,2009-12-03 00:00:00,39.0,0,3.0,3.0,0,1,0,0,Sakunthala,Dry,0
80.96186122217729,417.9268672,0,20,2009.0,1,0,0,1115.048663,Evening,60.0,0.6874,1011.359446,6.0,5.954950424446412,2009-06-09 20:00:00,0,2009-06-09,10.0,0,1.0,9.0,0,0,0,0,Negative,Southwest-Monsoon,0
81.27192014,1413.703024,621997,4,2009.0,0,0,0,3088.895129,Night,10.0,0.8995,2834.733572,10.0,7.628330285,2009-10-04 04:00:00,0,2009-10-04 00:00:00,129.0,0,6.0,4.0,0,1,0,1,Nalagiri,Inter-Monsoon-2,1
79.97794577178682,914.9704122,0,20,2009.0,0,0,0,1233.423094,Evening,10.0,0.8271,1509.73285,10.0,6.777559408918554,2009-10-02 20:00:00,0,2009-10-02,44.0,0,4.0,2.0,0,0,0,1,Negative,Inter-Monsoon-2,0
81.20145696,7549.993693,621996,12,,0,0,1,4851.642031,Midday,30.0,0.7301,7315.05093,,6.545659175,,0,,97.0,0,,,0,1,0,0,Ekes,,0
82.89726937308457,318.8917127,0,8,2009.0,0,0,0,283.3800832,Early Morning,10.0,0.829,51.41555241,10.0,5.630332303916159,2009-10-09 08:00:00,0,2009-10-09,15.0,0,4.0,9.0,0,0,0,1,Negative,Inter-Monsoon-2,1
82.32664793908273,318.8917127,0,16,2009.0,0,0,0,283.3800832,Afternoon,10.0,0.829,51.41555241,12.0,5.641442929179246,2009-12-10 16:00:00,0,2009-12-10,15.0,0,3.0,10.0,0,0,0,1,Negative,Dry,1
81.22386548573083,1280.355519,0,12,2010.0,0,0,0,581.4011972,Midday,10.0,0.5226,592.2306149,2.0,6.208463848081655,2010-02-06 12:00:00,0,2010-02-06,12.0,0,5.0,6.0,0,0,0,1,Negative,Dry,1
80.09294623,1095.51549,621993,12,,0,0,0,1007.012106,Midday,10.0,0.7553,3068.814224,,7.773643377,,0,,40.0,0,,,0,1,0,1,Wira,,0
80.40473634276127,1314.614974,0,20,2010.0,0,0,1,894.8593567,Evening,30.0,0.8393,750.2988052,1.0,6.007813245529806,2010-01-09 20:00:00,0,2010-01-09,12.0,0,5.0,9.0,0,0,0,0,Negative,Dry,0
80.86452944274261,417.9268672,0,0,2009.0,1,0,0,1115.048663,Night,60.0,0.6874,1011.359446,12.0,5.033318705507405,2009-12-07 00:00:00,0,2009-12-07,10.0,0,0.0,7.0,0,0,0,0,Negative,Dry,0
83.78817398286276,401510.5496,0,12,2009.0,0,0,0,401204.4907,Midday,10.0,-0.2,398831.7056,11.0,5.745895802560296,2009-11-12 12:00:00,0,2009-11-12,84.0,0,3.0,12.0,0,0,0,1,Negative,Inter-Monsoon-2,0
83.39579977732535,401510.5496,0,20,2010.0,0,0,0,401204.4907,Evening,10.0,-0.2,398831.7056,3.0,4.507886266720275,2010-03-03 20:00:00,0,2010-03-03,84.0,0,2.0,3.0,0,0,0,1,Negative,Inter-Monsoon,0
81.14042802,1608.808261,621512,20,2010.0,0,0,0,2018.968092,Evening,10.0,0.8961,1112.408039,3.0,6.17761836,2010-03-09 20:00:00,0,2010-03-09 00:00:00,14.0,0,1.0,9.0,0,1,0,1,Wanamali,Inter-Monsoon,1
80.55592536,3223.200119,621991,4,,0,0,0,2299.609758,Night,10.0,0.3539,2160.605646,,7.992770594,,0,,125.0,0,,,0,1,0,1,Kala,,1
79.95184372126499,1851.605154,0,12,2010.0,0,0,0,876.2413101,Midday,10.0,0.8038,423.1047838,5.0,8.147892588488688,2010-05-06 12:00:00,0,2010-05-06,82.0,0,3.0,6.0,0,0,0,1,Negative,Inter-Monsoon,1
81.69893587779123,963.1471465,0,20,2010.0,0,0,0,225.8991195,Evening,10.0,0.7716,681.9496245,3.0,5.326960356095478,2010-03-08 20:00:00,0,2010-03-08,15.0,0,0.0,8.0,0,0,0,1,Negative,Inter-Monsoon,1
81.92906670584127,129.3477672,0,12,2010.0,0,0,0,678.7102093,Midday,10.0,0.7527,1032.626706,9.0,7.928564630110042,2010-09-08 12:00:00,0,2010-09-08,60.0,0,2.0,8.0,0,0,0,1,Negative,Inter-Monsoon-2,1
83.76297248498793,401510.5496,0,8,2010.0,0,0,0,401204.4907,Early Morning,10.0,-0.2,398831.7056,4.0,4.632009430786762,2010-04-12 08:00:00,0,2010-04-12,84.0,0,0.0,12.0,0,0,0,1,Negative,Inter-Monsoon,0
83.00021951863046,318.8917127,0,0,2010.0,0,0,0,283.3800832,Night,10.0,0.829,51.41555241,4.0,5.4533941065571225,2010-04-01 00:00:00,0,2010-04-01,15.0,0,3.0,1.0,0,0,0,1,Negative,Inter-Monsoon,1
81.19535746,1916.619518,622000,4,,0,0,0,3243.054249,Night,10.0,0.761,1653.279889,,8.137482514,,0,,7.0,0,,,0,1,0,1,Chandi,,1
80.77487931,3215.745202,621998,8,2010.0,0,0,0,498.3457105,Early Morning,10.0,0.8718,4509.134257,9.0,8.085211617,2010-09-05 08:00:00,0,2010-09-05 00:00:00,157.0,0,6.0,5.0,0,1,0,1,Hurululiya,Inter-Monsoon-2,1
81.17750683,5447.599762,621996,4,2009.0,0,0,0,5082.036599,Night,10.0,0.7874,524.8389449,8.0,6.576135419,2009-08-09 04:00:00,0,2009-08-09 00:00:00,118.0,0,6.0,9.0,0,1,0,1,Ekes,Southwest-Monsoon,0
80.83924915,2789.942389,622001,4,2010.0,0,0,0,7994.559068,Night,10.0,0.8192,991.909624,1.0,8.174991077,2010-01-03 04:00:00,0,2010-01-03 00:00:00,112.0,0,6.0,3.0,0,1,0,1,Nancy,Dry,1
80.78955299,1562.65972,621998,4,2010.0,0,0,0,2373.492294,Night,10.0,0.7897,3586.595042,5.0,8.090447709,2010-05-04 04:00:00,0,2010-05-04 00:00:00,149.0,0,1.0,4.0,0,1,0,1,Hurululiya,Inter-Monsoon,1
81.45332342669812,3921.657608,0,12,2009.0,0,0,0,1743.103795,Midday,10.0,0.7903,1506.138917,2.0,7.390067339750076,2009-02-01 12:00:00,0,2009-02-01,62.0,0,6.0,1.0,0,0,0,1,Negative,Dry,1
82.29343509866166,318.8917127,0,16,2010.0,0,0,0,283.3800832,Afternoon,10.0,0.829,51.41555241,2.0,4.844705145621196,2010-02-12 16:00:00,0,2010-02-12,15.0,0,4.0,12.0,0,0,0,1,Negative,Dry,1
81.06772898,2519.90062,621992,12,,0,0,0,884.6725044,Midday,10.0,0.8473,2529.490112,,6.392109381,,0,,70.0,0,,,0,1,0,1,Sakunthala,,1
80.16788158505382,417.9268672,0,4,2009.0,1,0,0,1115.048663,Night,60.0,0.6874,1011.359446,4.0,5.032858659801915,2009-04-08 04:00:00,0,2009-04-08,10.0,0,2.0,8.0,0,0,0,0,Negative,Inter-Monsoon,0
84.35744287495595,401727.8367,0,0,2010.0,0,0,0,401433.7911,Night,10.0,-0.2,399051.0405,9.0,4.860370757168526,2010-09-01 00:00:00,0,2010-09-01,84.0,0,2.0,1.0,0,0,0,1,Negative,Inter-Monsoon-2,0
80.54759918,744.4040577,621991,20,,0,0,0,1282.705022,Evening,10.0,0.4401,1986.74642,,7.956290947,,0,,143.0,0,,,0,1,0,1,Kala,,1
